,movieID,dialog_id,dialog,speakers,movie_title,movie_genres,emotion
4008,m10,1212,Yeah. I know about that.,WADE,affliction,drama,anger
4009,m10,1212,LaRiviere says he ain't gonna pay for the fixin' of your car. A couple hundred for the clutch. I got some more bad news. Wanna hear it?,CHICK,affliction,drama,joy
4010,m10,1212,Tell me.,WADE,affliction,drama,anger
4011,m10,1212,Chub says you're fired.,CHICK,affliction,drama,joy
4012,m10,1212,He can't fire me. LaRiviere already did that this morning.,WADE,affliction,drama,joy
4013,m10,1212,He's a Selectman. The town. He said to tell you to turn your badge in and clean out your office. I'm supposed to pull the CB and police light out of your car. They're town property.,CHICK,affliction,drama,joy
4014,m10,1213,I screwed up the divorce. I agreed with everything she said. I wanted her to like me. I just want to be a good father.,WADE,affliction,drama,sadness
4015,m10,1213,It would help if you were married if there was someone at home while you work.,HAND,affliction,drama,anger
4016,m10,1213,I plan to. Soon.,WADE,affliction,drama,anger
4017,m10,1213,How soon?,HAND,affliction,drama,optimism
4018,m10,1213,This spring.,WADE,affliction,drama,optimism
4019,m10,1213,Good. It would help if there were some drug or alcohol abuse on the part of your ex-wife. Sexual problems upsetting to the child.,HAND,affliction,drama,sadness
4020,m10,1213,It looks pretty hopeless don't it?,WADE,affliction,drama,sadness
4021,m10,1213,No not exactly. I'll look at the divorce decree see if we can get it redrawn. Interview your daughter. Jill right?,HAND,affliction,drama,joy
4022,m10,1213,Yes.,WADE,affliction,drama,optimism
4023,m10,1213,Fine. I'll need a $500 retainer. You can mail it.,HAND,affliction,drama,joy
4024,m10,1214,You heard the news.,JACK,affliction,drama,anger
4025,m10,1214,I hear Twombley got shot.,LARIVIERE,affliction,drama,sadness
4026,m10,1214,Yeah.,JACK,affliction,drama,optimism
4027,m10,1215,You see it?,LARIVIERE,affliction,drama,optimism
4028,m10,1215,Nope. Heard it. We wasn't far apart. I spotted this buck then I heard the gun go off and Twombley was gone. I looked over the little cliff we was using for a stand and there the fucker was deader'n shit. Called it right in.,JACK,affliction,drama,joy
4029,m10,1215,This is gonna be one fucking mess to clean up. Twombley's son-in-law and daughter are up the weekend. Didn't you say you'd seen him Wade?,LARIVIERE,affliction,drama,joy
4030,m10,1216,Might as well take the rest of the day off. You look sort of fucked up. You've been paid for the day anyhow right?,LARIVIERE,affliction,drama,joy
4031,m10,1216,Not exactly. I mean he never paid me.,JACK,affliction,drama,joy
4032,m10,1216,You'll get your money. Don't talk to any newspapers about this. Twombley's a big deal down in Massachusetts you know. Tell them your lawyer says you shouldn't comment.,LARIVIERE,affliction,drama,joy
4033,m10,1216,Lawyer? I don't need no lawyer do I?,JACK,affliction,drama,anger
4034,m10,1216,No of course not. Just say it that's all.,LARIVIERE,affliction,drama,anger
4035,m10,1217,He's on to us!,LARIVIERE,affliction,drama,anger
4036,m10,1217,Shit! What are we gonna do?,JACK,affliction,drama,joy
4037,m10,1217,Maybe I can buy him off. I gotta talk to Mel.,LARIVIERE,affliction,drama,sadness
4038,m10,1217,You can't buy Wade off.,JACK,affliction,drama,anger
4039,m10,1217,We bought you.,LARIVIERE,affliction,drama,anger
4040,m10,1217,That was me.,JACK,affliction,drama,anger
4041,m10,1218,It's not enough snow not for tracking the bastards. No advantage there kid.,TWOMBLEY,affliction,drama,joy
4042,m10,1218,Don't worry Mr. Twombley I know where those suckers are. Rain or shine snow or no snow. I know deer. We'll kill us a buck today. Guaranteed. Before ten.,JACK,affliction,drama,anger
4043,m10,1218,Guaranteed eh?,TWOMBLEY,affliction,drama,optimism
4044,m10,1218,Yep. Right about now the does are holing up in the brush piles. The bucks are right behind them and we're right behind the bucks.  This gun gets fired before ten o'clock. Whether it kills a deer or not is more less up to you. I'll put you inside 30 35 yards of a buck the first four hours of the season. That's what you're paying me for ain't it?,JACK,affliction,drama,joy
4045,m10,1218,Damn straight!,TWOMBLEY,affliction,drama,optimism
4046,m10,1219,Done much shooting with that rifle yet?,JACK,affliction,drama,optimism
4047,m10,1219,Tell you what. You get me close to a big buck by ten kid there's another hundred bucks in it.,TWOMBLEY,affliction,drama,anger
4048,m10,1219,If you get it?,JACK,affliction,drama,optimism
4049,m10,1219,Yeah.,TWOMBLEY,affliction,drama,optimism
4050,m10,1219,You might not kill it.,JACK,affliction,drama,anger
4051,m10,1219,You think so.,TWOMBLEY,affliction,drama,anger
4052,m10,1219,You might gut-shoot it or cripple it for somebody else to find and tag. Can't guarantee that won't happen especially with a new gun. I may have to shoot it.,JACK,affliction,drama,joy
4053,m10,1219,You take care of your end kid I'll take care of mine.,TWOMBLEY,affliction,drama,anger
4054,m10,1219,Mmm.,JACK,affliction,drama,optimism
4055,m10,1219,You understand what I'm saying? I want a deer a dead one not a cripple or whatthefuck.,TWOMBLEY,affliction,drama,joy
4056,m10,1220,I'm okay.,TWOMBLEY,affliction,drama,anger
4057,m10,1220,Follow close. We'll cross the next meadow.,JACK,affliction,drama,anger
4058,m10,1221,I used to play ball.,JACK,affliction,drama,optimism
4059,m10,1221,Yeah?,TWOMBLEY,affliction,drama,optimism
4060,m10,1221,Drafted by the Red Sox.,JACK,affliction,drama,optimism
4061,m10,1221,You played for the Sox?,TWOMBLEY,affliction,drama,optimism
4062,m10,1221,Double A. New Britain.,JACK,affliction,drama,optimism
4063,m10,1221,Oh.,TWOMBLEY,affliction,drama,optimism
4064,m10,1221,"Pitcher. """"Best ballplayer to come out of New Hampshire since Carlton Fisk.""""""",JACK,affliction,drama,optimism
4065,m10,1221,Really.,TWOMBLEY,affliction,drama,optimism
4066,m10,1221,They said.,JACK,affliction,drama,anger
4067,m10,1221,Hmm.,TWOMBLEY,affliction,drama,optimism
4068,m10,1222,Safety on?,JACK,affliction,drama,optimism
4069,m10,1222,Yeah.,TWOMBLEY,affliction,drama,optimism
4070,m10,1222,This way.,JACK,affliction,drama,anger
4071,m10,1222,Sun's gettin high.,TWOMBLEY,affliction,drama,optimism
4072,m10,1222,Deers have ears too.,JACK,affliction,drama,anger
4073,m10,1223,Fresh tracks.  Deer shit. Big one. Here's your buck Mr. Twombley. I'll circle around.,JACK,affliction,drama,joy
4074,m10,1223,You only got a little while if you want your hundred bucks.,TWOMBLEY,affliction,drama,anger
4075,m10,1224,Don't mind if I do.,WADE,affliction,drama,anger
4076,m10,1224,LaRiviere's having a hell of a time in there. Master of fucking ceremonies.,JACK,affliction,drama,joy
4077,m10,1224,Where's that gun you were bragging on today?,WADE,affliction,drama,joy
4078,m10,1225,No brag. Just fact.,JACK,affliction,drama,anger
4079,m10,1225,Got you for -- 450 500 bucks? ,WADE,affliction,drama,optimism
4080,m10,1226,I thought I told you to move that truck!,WADE,affliction,drama,joy
4081,m10,1226,Relax Chief. We're leaving. You wanna toke?,JACK,affliction,drama,joy
4082,m10,1226,You gotta be more careful about that shit. Gordon or one of those guys sees you smoking that wacky tabacky around me they'll expect me to bust you. And I'll be outta a job.,WADE,affliction,drama,joy
4083,m10,1226,Some job. Here have a hit. Don't be such a hardass. I know you got problems but everybody's got problems. ,JACK,affliction,drama,joy
4084,m10,1226,Not here.,WADE,affliction,drama,sadness
4085,m10,1227,Got a job first thing in the morning first day of season. Saturday I'll hunt for myself. Twombley something. - Er --,JACK,affliction,drama,optimism
4086,m10,1227,Evan. He's a mucky-muck union official from Massachusetts. You're lucky.,WADE,affliction,drama,optimism
4087,m10,1227,Don't know about lucky. The guy's a full-blown asshole. Pay's good though. $100 a day. I got to guarantee a kill of course. Which I can do. There's some monster bucks hiding out up there.,JACK,affliction,drama,joy
4088,m10,1227,How'd you get the job?,WADE,affliction,drama,anger
4089,m10,1227,Gordon he's always got some angle working. He wants to keep Twombley happy I'm his boy.,JACK,affliction,drama,optimism
4090,m10,1228,Like you and Gordon?,JACK,affliction,drama,optimism
4091,m10,1228,Right. The sonofabitch couldn't get along without me.,WADE,affliction,drama,joy
4092,m10,1228,Yeah he'd go broke tomorrow if you quit him.,JACK,affliction,drama,sadness
4093,m10,1228,Right!,WADE,affliction,drama,optimism
4094,m10,1229,Bastard's got his high beams on.,JACK,affliction,drama,joy
4095,m10,1229,Shit.,WADE,affliction,drama,optimism
4096,m10,1230,Aw shit she's here to get Jill. Me and Jill had a little argument. Jack I got to get back get back to town. Move this thing will you? See if you can get back to the Town Hall before they get there okay?,WADE,affliction,drama,joy
4097,m10,1230,Piece of fucking cake.,JACK,affliction,drama,optimism
4098,m10,1231,Where'd Twombley get shot?,WADE,affliction,drama,joy
4099,m10,1231,In the chest.,JACK,affliction,drama,sadness
4100,m10,1231,No I mean whereabouts.,WADE,affliction,drama,sadness
4101,m10,1231,A half mile in along the old lumber road.,JACK,affliction,drama,optimism
4102,m10,1231,You bring him up yourself? That's a steep climb.,WADE,affliction,drama,anger
4103,m10,1231,The ambulance guys lugged him up.,JACK,affliction,drama,sadness
4104,m10,1231,You stayed away?,WADE,affliction,drama,sadness
4105,m10,1231,Yeah.,JACK,affliction,drama,optimism
4106,m10,1231,Where'd you get the blood?,WADE,affliction,drama,joy
4107,m10,1231,What blood?,JACK,affliction,drama,optimism
4108,m10,1232,There's your old twenty-gauge and that there's the new Browning you was showing me last night. This must be Twombley's gun. Brand new. Very fancy tooling. Probably fired one time. It's a beautiful piece of work.  But what the hell Jack I guess you deserve it. Right's right.,WADE,affliction,drama,optimism
4109,m10,1232,Yeah.,JACK,affliction,drama,optimism
4110,m10,1232,Twombley sure as hell won't be shooting it again.,WADE,affliction,drama,joy
4111,m10,1232,He sure as hell won't.,JACK,affliction,drama,joy
4112,m10,1233,I'm fucking out of here.,JACK,affliction,drama,joy
4113,m10,1233,Lawford?,WADE,affliction,drama,optimism
4114,m10,1233,Out of this fucking job. This job sucks. Working outside in the winter sucks.,JACK,affliction,drama,joy
4115,m10,1234,Open the door will ya?,JACK,affliction,drama,anger
4116,m10,1234,Why don't you quit now you want out so bad?,WADE,affliction,drama,joy
4117,m10,1234,Open the door. We're late.,JACK,affliction,drama,sadness
4118,m10,1234,I mean it -- you got enough money now. Head out for California. Surf's up Jack and you're digging wells in the snow.,WADE,affliction,drama,joy
4119,m10,1234,What do you mean I got money? I'm as broke as you.,JACK,affliction,drama,joy
4120,m10,1235,I'm sorry for the screw-up. But I couldn't help it it's too late to go trick-or-treating now. I couldn't help it I had to stop at Penny's for the costume. And you were hungry remember.,WADE,affliction,drama,sadness
4121,m10,1235,Who's fault is it then if it's not yours? You're the one in charge Daddy.,JILL,affliction,drama,joy
4122,m10,1235,Yeah.,WADE,affliction,drama,optimism
4123,m10,1235,Look. Those kids are still trick-or- treating. They're still out.,JILL,affliction,drama,sadness
4124,m10,1236,Those are the Hoyts.,WADE,affliction,drama,anger
4125,m10,1236,I don't care. They're out.,JILL,affliction,drama,joy
4126,m10,1236,Can't you see... look out there. Nobody's got their porch lights on anymore. It's too late. Those Hoyt kids are just out to get in trouble. See they put shaving cream all over that mailbox there. They chopped down Herb Crane's new bushes. Little bastards. Jesus H. Christ.,WADE,affliction,drama,joy
4127,m10,1237,Why do they do that?,JILL,affliction,drama,joy
4128,m10,1237,Do what?,WADE,affliction,drama,joy
4129,m10,1237,You know.,JILL,affliction,drama,anger
4130,m10,1237,Break stuff?,WADE,affliction,drama,optimism
4131,m10,1237,Yeah. It's stupid.,JILL,affliction,drama,joy
4132,m10,1237,I guess they're stupid.,WADE,affliction,drama,joy
4133,m10,1237,Did you do that when you were a kid?,JILL,affliction,drama,sadness
4134,m10,1237,Well yeah. Sort of. Nothing really mean. Me and my pals me and my brothers. It was kind of funny then. Stealing pumpkins soaping windows. Stuff like that.,WADE,affliction,drama,optimism
4135,m10,1237,Was it funny?,JILL,affliction,drama,optimism
4136,m10,1237,To us it was.,WADE,affliction,drama,anger
4137,m10,1238,Go on Jill. Some of those kids you still know.,WADE,affliction,drama,anger
4138,m10,1238,I don't want to.,JILL,affliction,drama,sadness
4139,m10,1238,Why? Why not? You know these kids from when you went to school here. It hasn't been that long.,WADE,affliction,drama,sadness
4140,m10,1238,It's not that.,JILL,affliction,drama,sadness
4141,m10,1238,What then?,WADE,affliction,drama,optimism
4142,m10,1238,It's stupid.,JILL,affliction,drama,joy
4143,m10,1238,It's fun.,WADE,affliction,drama,optimism
4144,m10,1238,I want to go home.  I don't like it here.,JILL,affliction,drama,sadness
4145,m10,1238,Oh Jesus come on will you? Don't mess this up anymore than it's already been messed up. Join the other kids. Do that and before you know it you'll be as happy as a goddamned clam.,WADE,affliction,drama,anger
4146,m10,1239,Some party huh? Sorry I lost sight of you. I had to step outside for a smoke. You find anybody you know here? There must be some kids you used to know from school. You want to go tomorrow? See your old teachers? Be more fun than hanging out with me all day.,WADE,affliction,drama,optimism
4147,m10,1239,No.,JILL,affliction,drama,optimism
4148,m10,1239,No what?,WADE,affliction,drama,optimism
4149,m10,1239,No I didn't see anybody I know. No I don't want to go to school here tomorrow. I want to go home.,JILL,affliction,drama,sadness
4150,m10,1239,You are home. There are lots of kids you still know here.,WADE,affliction,drama,optimism
4151,m10,1239,I don't want to be here. Don't worry I love you Daddy I do. But I want to go home.,JILL,affliction,drama,sadness
4152,m10,1239,Jesus. Listen Jill tell you what. Tomorrow morning you still want to go home I'll drive you down. I'll get off work or something.,WADE,affliction,drama,joy
4153,m10,1239,I called Mommy.,JILL,affliction,drama,sadness
4154,m10,1239,What? You called Mommy? Just now?,WADE,affliction,drama,sadness
4155,m10,1239,Yes.,JILL,affliction,drama,optimism
4156,m10,1240,She's gone already!  Gone already! Couldn't wait.,WADE,affliction,drama,optimism
4157,m10,1240,Yes.,JILL,affliction,drama,optimism
4158,m10,1240,"That's all you got to say? """"Yes"""".""",WADE,affliction,drama,optimism
4159,m10,1240,Yes.,JILL,affliction,drama,optimism
4160,m10,1240,She won't be here for a half hour. Think you can stand it that long?,WADE,affliction,drama,joy
4161,m10,1240,Yes.,JILL,affliction,drama,optimism
4162,m10,1240,Where do you expect to wait for her? Obviously downstairs with the other kids isn't good enough.,WADE,affliction,drama,joy
4163,m10,1241,Sit right there by yourself if you want. Wait for her by yourself. That's fine with me. Just dandy. I'm going downstairs.,WADE,affliction,drama,optimism
4164,m10,1241,That's fine with me too. When Mommy comes tell her I'm up here.,JILL,affliction,drama,optimism
4165,m10,1242,Dad.,JILL,affliction,drama,optimism
4166,m10,1242,I'm glad you're here. Can you stay for a while?,WADE,affliction,drama,optimism
4167,m10,1243,Are we going in this?,JILL,affliction,drama,anger
4168,m10,1243,Yeah. My car's in the shop. This'll be fine.,WADE,affliction,drama,anger
4169,m10,1243,It's pretty old.,JILL,affliction,drama,sadness
